,Series Name,MP,MP_plus,TFR,Number of births,Number of women of childbearing age,EF,EM,Disposable income,"LFP, female (%)",DI_low,DI_high,recession,boom,unemployment rate,un_ave,move_in,move_out
PEH,2016-01,10000,20000,1.32,84,25742,11.28,12.08,896505,43.3,1,0,1,0,3.7,-0.5,282,228
PEH,2016-02,10000,20000,1.32,66,25726,11.28,12.08,896505,43.3,1,0,1,0,3.7,-0.5,225,236
PEH,2016-03,10000,20000,1.32,86,25706,11.28,12.08,896505,43.3,1,0,1,0,3.7,-0.5,328,291
PEH,2016-04,10000,20000,1.32,68,25706,11.28,12.08,896505,43.3,1,0,1,0,3.7,-0.5,312,265
PEH,2016-05,10000,20000,1.32,68,25707,11.28,12.08,896505,43.3,1,0,1,0,3.7,-0.5,313,277
PEH,2016-06,10000,20000,1.32,88,25652,11.28,12.08,896505,43.3,1,0,1,0,3.7,-0.5,320,389
PEH,2016-07,10000,20000,1.32,88,25656,11.28,12.08,896505,43.3,1,0,0,1,3.9,-0.3,326,319
PEH,2016-08,10000,20000,1.32,83,25687,11.28,12.08,896505,43.3,1,0,0,1,3.9,-0.3,403,369
PEH,2016-09,10000,20000,1.32,71,25838,11.28,12.08,896505,43.3,1,0,0,1,3.9,-0.3,777,293
PEH,2016-10,10000,20000,1.32,114,25859,11.28,12.08,896505,43.3,1,0,0,1,3.9,-0.3,324,240
PEH,2016-11,10000,20000,1.32,89,25850,11.28,12.08,896505,43.3,1,0,0,1,3.9,-0.3,349,253
PEH,2016-12,10000,20000,1.32,99,25846,11.28,12.08,896505,43.3,1,0,0,1,3.9,-0.3,364,227
PEH,2017-01,10000,20000,1.35,87,25815,11.39,12.17,724107,42.6,1,0,0,1,3.5,-0.7,212,195
PEH,2017-02,10000,20000,1.35,90,25810,11.39,12.17,724107,42.6,1,0,0,1,3.5,-0.7,277,322
PEH,2017-03,10000,20000,1.35,104,25820,11.39,12.17,724107,42.6,1,0,0,1,3.5,-0.7,342,298
PEH,2017-04,10000,20000,1.35,60,25828,11.39,12.17,724107,42.6,1,0,1,0,3.5,-0.7,281,243
PEH,2017-05,10000,20000,1.35,80,25814,11.39,12.17,724107,42.6,1,0,1,0,3.5,-0.7,301,272
PEH,2017-06,10000,20000,1.35,84,25770,11.39,12.17,724107,42.6,1,0,1,0,3.5,-0.7,344,375
PEH,2017-07,10000,20000,1.35,76,25760,11.39,12.17,724107,42.6,1,0,1,0,3.8,-0.4,349,318
PEH,2017-08,10000,20000,1.35,104,25736,11.39,12.17,724107,42.6,1,0,0,1,3.8,-0.4,373,400
PEH,2017-09,10000,20000,1.35,61,25893,11.39,12.17,724107,42.6,1,0,0,1,3.8,-0.4,738,297
PEH,2017-10,10000,20000,1.35,101,25910,11.39,12.17,724107,42.6,1,0,0,1,3.8,-0.4,288,210
PEH,2017-11,10000,20000,1.35,93,25880,11.39,12.17,724107,42.6,1,0,0,1,3.8,-0.4,232,217
PEH,2017-12,10000,20000,1.35,98,25869,11.39,12.17,724107,42.6,1,0,1,0,3.8,-0.4,266,221
PEH,2018-01,30000,20000,1.16,97,25870,11.49,12.24,792436,42.8,1,0,1,0,3.4,-0.8,261,229
PEH,2018-02,30000,20000,1.16,64,25837,11.49,12.24,792436,42.8,1,0,0,1,3.4,-0.8,214,217
PEH,2018-03,30000,20000,1.16,71,25857,11.49,12.24,792436,42.8,1,0,0,1,3.4,-0.8,381,375
PEH,2018-04,30000,20000,1.16,75,25866,11.49,12.24,792436,42.8,1,0,0,1,3.4,-0.8,313,271
PEH,2018-05,30000,20000,1.16,78,25835,11.49,12.24,792436,42.8,1,0,0,1,3.4,-0.8,307,334
PEH,2018-06,30000,20000,1.16,88,25760,11.49,12.24,792436,42.8,1,0,1,0,3.4,-0.8,252,367
PEH,2018-07,30000,20000,1.16,70,25755,11.49,12.24,792436,42.8,1,0,0,1,3.8,-0.4,374,354
PEH,2018-08,30000,20000,1.16,74,25718,11.49,12.24,792436,42.8,1,0,0,1,3.8,-0.4,301,346
PEH,2018-09,30000,20000,1.16,62,25874,11.49,12.24,792436,42.8,1,0,1,0,3.8,-0.4,643,215
PEH,2018-10,30000,20000,1.16,80,25835,11.49,12.24,792436,42.8,1,0,1,0,3.8,-0.4,234,220
PEH,2018-11,30000,20000,1.16,61,25812,11.49,12.24,792436,42.8,1,0,1,0,3.8,-0.4,265,206
PEH,2018-12,30000,20000,1.16,61,25773,11.49,12.24,792436,42.8,1,0,1,0,3.8,-0.4,296,294
PEH,2019-01,30000,20000,1.31,83,25768,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,343,265
PEH,2019-02,30000,20000,1.31,67,25738,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,293,258
PEH,2019-03,30000,20000,1.31,87,25726,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,322,279
PEH,2019-04,30000,20000,1.31,81,25720,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,443,319
PEH,2019-05,30000,20000,1.31,87,25735,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,357,285
PEH,2019-06,30000,20000,1.31,78,25664,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,306,385
PEH,2019-07,30000,20000,1.31,87,25635,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,367,342
PEH,2019-08,30000,20000,1.31,78,25613,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,335,357
PEH,2019-09,30000,20000,1.31,89,25733,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,724,295
PEH,2019-10,30000,20000,1.31,76,25703,11.59,12.34,867725,42.8,1,0,1,0,3.7,-0.5,269,219
PEH,2019-11,30000,20000,1.31,76,25676,11.59,12.34,867725,42.8,1,0,0,1,3.7,-0.5,243,216
PEH,2019-12,30000,20000,1.31,99,25641,11.59,12.34,867725,42.8,1,0,0,1,3.7,-0.5,225,271
KLU,1999-01,0,0,1.42,391,109605,9.58,10.61,868974,42.1,0,1,1,0,4.3,0.1,1270,1304
KLU,1999-02,0,0,1.42,291,109655,9.58,10.61,868974,42.1,0,1,1,0,4.3,0.1,1171,1142
KLU,1999-03,0,0,1.42,396,109732,9.58,10.61,868974,42.1,0,1,1,0,4.3,0.1,1542,1385
KLU,1999-04,0,0,1.42,385,109764,9.58,10.61,868974,42.1,0,1,1,0,4.3,0.1,1222,1287
KLU,1999-05,0,0,1.42,381,109816,9.58,10.61,868974,42.1,0,1,1,0,4.3,0.1,1273,1283
KLU,1999-06,0,0,1.42,381,109891,9.58,10.61,868974,42.1,0,1,0,1,4.3,0.1,1351,1300
KLU,1999-07,0,0,1.42,411,109952,9.58,10.61,868974,42.1,0,1,0,1,4.2,0,1276,1313
KLU,1999-08,0,0,1.42,372,110078,9.58,10.61,868974,42.1,0,1,0,1,4.2,0,1736,1491
KLU,1999-09,0,0,1.42,364,110134,9.58,10.61,868974,42.1,0,1,1,0,4.2,0,1171,1158
KLU,1999-10,0,0,1.42,409,110254,9.58,10.61,868974,42.1,0,1,0,1,4.2,0,1227,1037
KLU,1999-11,0,0,1.42,408,110349,9.58,10.61,868974,42.1,0,1,0,1,4.2,0,1044,933
KLU,1999-12,0,0,1.42,433,110444,9.58,10.61,868974,42.1,0,1,0,1,4.2,0,1093,1011
KLU,2000-01,0,0,1.57,398,110491,9.78,10.78,863374,44.5,0,1,0,1,4,-0.2,997,1011
KLU,2000-02,0,0,1.57,370,110596,9.78,10.78,863374,44.5,0,1,0,1,4,-0.2,1204,1028
KLU,2000-03,0,0,1.57,411,110641,9.78,10.78,863374,44.5,0,1,0,1,4,-0.2,1176,1215
KLU,2000-04,0,0,1.57,393,110703,9.78,10.78,863374,44.5,0,1,0,1,4,-0.2,1099,1068
KLU,2000-05,0,0,1.57,389,110741,9.78,10.78,863374,44.5,0,1,0,1,4,-0.2,1294,1320
KLU,2000-06,0,0,1.57,408,110796,9.78,10.78,863374,44.5,0,1,0,1,4,-0.2,1414,1449
KLU,2000-07,0,0,1.57,430,110863,9.78,10.78,863374,44.5,0,1,0,1,4.4,0.2,1170,1205
KLU,2000-08,0,0,1.57,437,110940,9.78,10.78,863374,44.5,0,1,0,1,4.4,0.2,1482,1457
KLU,2000-09,0,0,1.57,433,111259,9.78,10.78,863374,44.5,0,1,0,1,4.4,0.2,1336,1167
KLU,2000-10,0,0,1.57,477,111372,9.78,10.78,863374,44.5,0,1,0,1,4.4,0.2,1197,942
KLU,2000-11,0,0,1.57,461,111377,9.78,10.78,863374,44.5,0,1,1,0,4.4,0.2,1017,959
KLU,2000-12,0,0,1.57,444,111368,9.78,10.78,863374,44.5,0,1,1,0,4.4,0.2,1171,1115
KLU,2001-01,0,0,1.24,365,111372,9.96,10.94,775698,44.5,1,0,1,0,4.7,0.5,1022,982
KLU,2001-02,0,0,1.24,308,111306,9.96,10.94,775698,44.5,1,0,1,0,4.7,0.5,1325,1259
KLU,2001-03,0,0,1.24,314,111311,9.96,10.94,775698,44.5,1,0,1,0,4.7,0.5,1274,1138
KLU,2001-04,0,0,1.24,311,111235,9.96,10.94,775698,44.5,1,0,1,0,4.7,0.5,1136,1005
KLU,2001-05,0,0,1.24,369,111237,9.96,10.94,775698,44.5,1,0,1,0,4.7,0.5,1494,1304
KLU,2001-06,0,0,1.24,309,111154,9.96,10.94,775698,44.5,1,0,1,0,4.7,0.5,1458,1334
KLU,2001-07,0,0,1.24,352,111143,9.96,10.94,775698,44.5,1,0,1,0,5.5,1.3,1249,1150
KLU,2001-08,0,0,1.24,379,111223,9.96,10.94,775698,44.5,1,0,1,0,5.5,1.3,1910,1550
KLU,2001-09,0,0,1.24,290,111173,9.96,10.94,775698,44.5,1,0,1,0,5.5,1.3,856,984
KLU,2001-10,0,0,1.24,370,111102,9.96,10.94,775698,44.5,1,0,1,0,5.5,1.3,987,1006
KLU,2001-11,0,0,1.24,327,111030,9.96,10.94,775698,44.5,1,0,1,0,5.5,1.3,1025,955
KLU,2001-12,0,0,1.24,318,110940,9.96,10.94,775698,44.5,1,0,1,0,5.5,1.3,1461,1375
KLU,2002-01,0,0,1.19,293,110794,10.13,11.07,722155,43.2,1,0,1,0,5.3,1.1,1390,1462
KLU,2002-02,0,0,1.19,268,110565,10.13,11.07,722155,43.2,1,0,1,0,5.3,1.1,1285,1608
KLU,2002-03,0,0,1.19,314,110480,10.13,11.07,722155,43.2,1,0,1,0,5.3,1.1,1240,1190
KLU,2002-04,0,0,1.19,328,110488,10.13,11.07,722155,43.2,1,0,0,1,5.3,1.1,1197,1123
KLU,2002-05,0,0,1.19,314,110331,10.13,11.07,722155,43.2,1,0,0,1,5.3,1.1,1157,1241
KLU,2002-06,0,0,1.19,282,110190,10.13,11.07,722155,43.2,1,0,0,1,5.3,1.1,1367,1602
KLU,2002-07,0,0,1.19,355,110126,10.13,11.07,722155,43.2,1,0,0,1,5.6,1.4,1527,1632
KLU,2002-08,0,0,1.19,313,110111,10.13,11.07,722155,43.2,1,0,0,1,5.6,1.4,1565,1437
KLU,2002-09,0,0,1.19,307,110086,10.13,11.07,722155,43.2,1,0,0,1,5.6,1.4,1083,1054
KLU,2002-10,0,0,1.19,337,110042,10.13,11.07,722155,43.2,1,0,0,1,5.6,1.4,985,952
KLU,2002-11,0,0,1.19,306,109996,10.13,11.07,722155,43.2,1,0,0,1,5.6,1.4,836,854
KLU,2002-12,0,0,1.19,373,109930,10.13,11.07,722155,43.2,1,0,0,1,5.6,1.4,1126,1122
KLU,2003-01,0,0,1.06,293,109841,10.62,11.52,726013,45.5,1,0,1,0,5.3,1.1,1106,1072
KLU,2003-02,0,0,1.06,264,109803,10.62,11.52,726013,45.5,1,0,1,0,5.3,1.1,990,971
KLU,2003-03,0,0,1.06,309,109704,10.62,11.52,726013,45.5,1,0,1,0,5.3,1.1,1051,1048
KLU,2003-04,0,0,1.06,276,109606,10.62,11.52,726013,45.5,1,0,1,0,5.3,1.1,1073,1054
KLU,2003-05,0,0,1.06,255,109593,10.62,11.52,726013,45.5,1,0,1,0,5.3,1.1,1024,1014
KLU,2003-06,0,0,1.06,263,109633,10.62,11.52,726013,45.5,1,0,1,0,5.3,1.1,1270,1145
KLU,2003-07,0,0,1.06,296,109670,10.62,11.52,726013,45.5,1,0,0,1,5.1,0.9,1249,1376
KLU,2003-08,0,0,1.06,277,109727,10.62,11.52,726013,45.5,1,0,0,1,5.1,0.9,1290,1247
KLU,2003-09,0,0,1.06,272,109738,10.62,11.52,726013,45.5,1,0,0,1,5.1,0.9,1215,1203
KLU,2003-10,0,0,1.06,286,109756,10.62,11.52,726013,45.5,1,0,0,1,5.1,0.9,956,901
KLU,2003-11,0,0,1.06,257,109825,10.62,11.52,726013,45.5,1,0,0,1,5.1,0.9,819,759
KLU,2003-12,0,0,1.06,296,109737,10.62,11.52,726013,45.5,1,0,0,1,5.1,0.9,1064,1089
KLU,2004-01,0,0,1.02,213,109706,10.73,11.62,868343,47,0,1,0,1,4.8,0.6,884,882
KLU,2004-02,0,0,1.02,275,109568,10.73,11.62,868343,47,0,1,0,1,4.8,0.6,1216,1083
KLU,2004-03,0,0,1.02,279,109551,10.73,11.62,868343,47,0,1,0,1,4.8,0.6,924,875
KLU,2004-04,0,0,1.02,260,109521,10.73,11.62,868343,47,0,1,0,1,4.8,0.6,1184,1119
KLU,2004-05,0,0,1.02,257,109438,10.73,11.62,868343,47,0,1,0,1,4.8,0.6,978,1165
KLU,2004-06,0,0,1.02,238,109406,10.73,11.62,868343,47,0,1,0,1,4.8,0.6,1115,1202
KLU,2004-07,0,0,1.02,234,109446,10.73,11.62,868343,47,0,1,0,1,4.5,0.3,1049,1088
KLU,2004-08,0,0,1.02,264,109438,10.73,11.62,868343,47,0,1,0,1,4.5,0.3,1334,1283
KLU,2004-09,0,0,1.02,295,109401,10.73,11.62,868343,47,0,1,0,1,4.5,0.3,962,1047
KLU,2004-10,0,0,1.02,261,109343,10.73,11.62,868343,47,0,1,0,1,4.5,0.3,703,819
KLU,2004-11,0,0,1.02,308,109195,10.73,11.62,868343,47,0,1,0,1,4.5,0.3,751,878
KLU,2004-12,0,0,1.02,300,109109,10.73,11.62,868343,47,0,1,0,1,4.5,0.3,1029,993
KLU,2005-01,0,0,0.96,255,109000,10.84,11.71,875160,46.4,0,1,0,1,4.4,0.2,972,942
KLU,2005-02,0,0,0.96,210,108902,10.84,11.71,875160,46.4,0,1,0,1,4.4,0.2,762,739
KLU,2005-03,0,0,0.96,281,108771,10.84,11.71,875160,46.4,0,1,1,0,4.4,0.2,1085,1199
KLU,2005-04,0,0,0.96,214,108647,10.84,11.71,875160,46.4,0,1,1,0,4.4,0.2,1095,1108
KLU,2005-05,0,0,0.96,280,108655,10.84,11.71,875160,46.4,0,1,1,0,4.4,0.2,1256,1209
KLU,2005-06,0,0,0.96,228,108704,10.84,11.71,875160,46.4,0,1,1,0,4.4,0.2,1291,1251
KLU,2005-07,0,0,0.96,263,108716,10.84,11.71,875160,46.4,0,1,1,0,4.3,0.1,1280,1382
KLU,2005-08,0,0,0.96,295,108595,10.84,11.71,875160,46.4,0,1,0,1,4.3,0.1,1485,1824
KLU,2005-09,0,0,0.96,237,108547,10.84,11.71,875160,46.4,0,1,0,1,4.3,0.1,1048,1101
KLU,2005-10,0,0,0.96,248,108473,10.84,11.71,875160,46.4,0,1,0,1,4.3,0.1,823,847
KLU,2005-11,0,0,0.96,278,108439,10.84,11.71,875160,46.4,0,1,0,1,4.3,0.1,806,794
KLU,2005-12,0,0,0.96,226,108231,10.84,11.71,875160,46.4,0,1,0,1,4.3,0.1,1115,1499
KLU,2006-01,0,0,0.99,236,108135,10.93,11.8,782453,46.4,1,0,0,1,4.2,0,1027,1253
KLU,2006-02,0,0,0.99,248,108022,10.93,11.8,782453,46.4,1,0,0,1,4.2,0,1082,1179
KLU,2006-03,0,0,0.99,256,107811,10.93,11.8,782453,46.4,1,0,0,1,4.2,0,1114,1273
KLU,2006-04,0,0,0.99,227,107708,10.93,11.8,782453,46.4,1,0,0,1,4.2,0,825,965
KLU,2006-05,0,0,0.99,258,107567,10.93,11.8,782453,46.4,1,0,0,1,4.2,0,944,1202
KLU,2006-06,0,0,0.99,246,107522,10.93,11.8,782453,46.4,1,0,1,0,4.2,0,1277,1389
KLU,2006-07,0,0,0.99,230,107517,10.93,11.8,782453,46.4,1,0,1,0,4.2,0,1119,1203
KLU,2006-08,0,0,0.99,274,107406,10.93,11.8,782453,46.4,1,0,1,0,4.2,0,1430,1494
KLU,2006-09,0,0,0.99,232,107355,10.93,11.8,782453,46.4,1,0,1,0,4.2,0,1053,1151
KLU,2006-10,0,0,0.99,267,107308,10.93,11.8,782453,46.4,1,0,1,0,4.2,0,842,901
KLU,2006-11,0,0,0.99,285,107216,10.93,11.8,782453,46.4,1,0,1,0,4.2,0,976,1108
KLU,2006-12,0,0,0.99,245,107052,10.93,11.8,782453,46.4,1,0,1,0,4.2,0,1408,1690
KLU,2007-01,0,0,0.97,247,107010,11.03,11.9,851508,47.1,0,1,1,0,4.2,0,1040,981
KLU,2007-02,0,0,0.97,179,106880,11.03,11.9,851508,47.1,0,1,1,0,4.2,0,690,681
KLU,2007-03,0,0,0.97,264,106810,11.03,11.9,851508,47.1,0,1,0,1,4.2,0,1017,980
KLU,2007-04,0,0,0.97,242,106766,11.03,11.9,851508,47.1,0,1,1,0,4.2,0,817,848
KLU,2007-05,0,0,0.97,255,106752,11.03,11.9,851508,47.1,0,1,1,0,4.2,0,1073,1143
KLU,2007-06,0,0,0.97,236,106669,11.03,11.9,851508,47.1,0,1,0,1,4.2,0,958,1075
KLU,2007-07,0,0,0.97,260,106607,11.03,11.9,851508,47.1,0,1,0,1,4.2,0,954,1057
KLU,2007-08,0,0,0.97,233,106565,11.03,11.9,851508,47.1,0,1,0,1,4.2,0,1241,1278
KLU,2007-09,0,0,0.97,206,106580,11.03,11.9,851508,47.1,0,1,0,1,4.2,0,900,939
KLU,2007-10,0,0,0.97,286,106598,11.03,11.9,851508,47.1,0,1,0,1,4.2,0,794,782
KLU,2007-11,0,0,0.97,269,106534,11.03,11.9,851508,47.1,0,1,0,1,4.2,0,728,774
KLU,2007-12,0,0,0.97,266,106465,11.03,11.9,851508,47.1,0,1,0,1,4.2,0,711,778
KLU,2008-01,0,0,0.92,255,106321,11.13,11.98,816692,45.1,1,0,0,1,4.1,-0.1,747,941
KLU,2008-02,0,0,0.92,206,106231,11.13,11.98,816692,45.1,1,0,0,1,4.1,-0.1,694,824
KLU,2008-03,0,0,0.92,242,106061,11.13,11.98,816692,45.1,1,0,0,1,4.1,-0.1,735,908
KLU,2008-04,0,0,0.92,216,105950,11.13,11.98,816692,45.1,1,0,0,1,4.1,-0.1,844,1048
KLU,2008-05,0,0,0.92,211,105835,11.13,11.98,816692,45.1,1,0,1,0,4.1,-0.1,973,1065
KLU,2008-06,0,0,0.92,209,105790,11.13,11.98,816692,45.1,1,0,1,0,4.1,-0.1,1028,1186
KLU,2008-07,0,0,0.92,212,105676,11.13,11.98,816692,45.1,1,0,1,0,4.5,0.3,917,1105
KLU,2008-08,0,0,0.92,192,105636,11.13,11.98,816692,45.1,1,0,1,0,4.5,0.3,1068,1124
KLU,2008-09,0,0,0.92,213,105607,11.13,11.98,816692,45.1,1,0,1,0,4.5,0.3,968,986
KLU,2008-10,0,0,0.92,257,105488,11.13,11.98,816692,45.1,1,0,1,0,4.5,0.3,727,856
KLU,2008-11,0,0,0.92,288,105395,11.13,11.98,816692,45.1,1,0,1,0,4.5,0.3,852,908
KLU,2008-12,0,0,0.92,253,105280,11.13,11.98,816692,45.1,1,0,1,0,4.5,0.3,1033,1160
KLU,2009-01,0,0,0.88,224,105254,11.22,12.06,863161,44.4,0,1,1,0,5.5,1.3,684,646
KLU,2009-02,0,0,0.88,203,105068,11.22,12.06,863161,44.4,0,1,1,0,5.5,1.3,1035,1199
KLU,2009-03,0,0,0.88,281,104949,11.22,12.06,863161,44.4,0,1,1,0,5.5,1.3,963,1000
KLU,2009-04,0,0,0.88,144,104903,11.22,12.06,863161,44.4,0,1,1,0,5.5,1.3,849,856
KLU,2009-05,0,0,0.88,178,104881,11.22,12.06,863161,44.4,0,1,1,0,5.5,1.3,808,791
KLU,2009-06,0,0,0.88,213,104856,11.22,12.06,863161,44.4,0,1,1,0,5.5,1.3,1109,1124
KLU,2009-07,0,0,0.88,231,104866,11.22,12.06,863161,44.4,0,1,1,0,5.9,1.7,1033,1060
KLU,2009-08,0,0,0.88,215,104874,11.22,12.06,863161,44.4,0,1,1,0,5.9,1.7,1120,1167
KLU,2009-09,0,0,0.88,210,104825,11.22,12.06,863161,44.4,0,1,1,0,5.9,1.7,978,1093
KLU,2009-10,0,0,0.88,228,104836,11.22,12.06,863161,44.4,0,1,0,1,5.9,1.7,756,693
KLU,2009-11,0,0,0.88,218,104756,11.22,12.06,863161,44.4,0,1,0,1,5.9,1.7,691,714
KLU,2009-12,0,0,0.88,239,104657,11.22,12.06,863161,44.4,0,1,0,1,5.9,1.7,857,1027
KLU,2010-01,0,0,0.74,219,104478,11.3,12.14,860445,45.6,0,1,0,1,5.5,1.3,736,922
KLU,2010-02,0,0,0.74,185,104336,11.3,12.14,860445,45.6,0,1,0,1,5.5,1.3,701,813
KLU,2010-03,0,0,0.74,206,104095,11.3,12.14,860445,45.6,0,1,0,1,5.5,1.3,913,1213
KLU,2010-04,0,0,0.74,195,103943,11.3,12.14,860445,45.6,0,1,0,1,5.5,1.3,767,1121
KLU,2010-05,0,0,0.74,176,103775,11.3,12.14,860445,45.6,0,1,0,1,5.5,1.3,865,1237
KLU,2010-06,0,0,0.74,182,103448,11.3,12.14,860445,45.6,0,1,0,1,5.5,1.3,911,1771
KLU,2010-07,0,0,0.74,162,103371,11.3,12.14,860445,45.6,0,1,0,1,4.9,0.7,1017,1304
KLU,2010-08,0,0,0.74,173,103295,11.3,12.14,860445,45.6,0,1,0,1,4.9,0.7,1121,1190
KLU,2010-09,0,0,0.74,164,103090,11.3,12.14,860445,45.6,0,1,0,1,4.9,0.7,802,1164
KLU,2010-10,0,0,0.74,167,102908,11.3,12.14,860445,45.6,0,1,0,1,4.9,0.7,605,913
KLU,2010-11,0,0,0.74,198,102748,11.3,12.14,860445,45.6,0,1,0,1,4.9,0.7,613,879
KLU,2010-12,0,0,0.74,164,102659,11.3,12.14,860445,45.6,0,1,0,1,4.9,0.7,909,974
KLU,2011-01,0,0,0.69,166,102383,11.38,12.22,845677,46.2,0,1,0,1,4.7,0.5,680,1040
KLU,2011-02,0,0,0.69,119,102205,11.38,12.22,845677,46.2,0,1,0,1,4.7,0.5,610,842
KLU,2011-03,0,0,0.69,189,101967,11.38,12.22,845677,46.2,0,1,0,1,4.7,0.5,851,1183
KLU,2011-04,0,0,0.69,162,101810,11.38,12.22,845677,46.2,0,1,0,1,4.7,0.5,754,1014
KLU,2011-05,0,0,0.69,163,101651,11.38,12.22,845677,46.2,0,1,0,1,4.7,0.5,820,1163
KLU,2011-06,0,0,0.69,154,101461,11.38,12.22,845677,46.2,0,1,0,1,4.7,0.5,840,1159
KLU,2011-07,0,0,0.69,161,101259,11.38,12.22,845677,46.2,0,1,0,1,4.3,0.1,778,1208
KLU,2011-08,0,0,0.69,169,101125,11.38,12.22,845677,46.2,0,1,1,0,4.3,0.1,1004,1168
KLU,2011-09,0,0,0.69,176,100904,11.38,12.22,845677,46.2,0,1,1,0,4.3,0.1,893,1226
KLU,2011-10,0,0,0.69,175,100702,11.38,12.22,845677,46.2,0,1,1,0,4.3,0.1,682,812
KLU,2011-11,0,0,0.69,181,100498,11.38,12.22,845677,46.2,0,1,1,0,4.3,0.1,658,831
KLU,2011-12,0,0,0.69,160,100342,11.38,12.22,845677,46.2,0,1,1,0,4.3,0.1,565,831
KLU,2012-01,10000,0,0.89,139,100170,11.47,12.3,786441,47.4,1,0,1,0,4.2,0,603,723
KLU,2012-02,10000,0,0.89,180,99936,11.47,12.3,786441,47.4,1,0,1,0,4.2,0,738,1017
KLU,2012-03,10000,0,0.89,202,99659,11.47,12.3,786441,47.4,1,0,1,0,4.2,0,776,1078
KLU,2012-04,10000,0,0.89,204,99490,11.47,12.3,786441,47.4,1,0,1,0,4.2,0,778,911
KLU,2012-05,10000,0,0.89,182,99318,11.47,12.3,786441,47.4,1,0,1,0,4.2,0,865,1160
KLU,2012-06,10000,0,0.89,214,99169,11.47,12.3,786441,47.4,1,0,1,0,4.2,0,736,973
KLU,2012-07,10000,0,0.89,180,99056,11.47,12.3,786441,47.4,1,0,1,0,4.4,0.2,905,1130
KLU,2012-08,10000,0,0.89,178,98846,11.47,12.3,786441,47.4,1,0,1,0,4.4,0.2,969,1172
KLU,2012-09,10000,0,0.89,202,98686,11.47,12.3,786441,47.4,1,0,1,0,4.4,0.2,743,919
KLU,2012-10,10000,0,0.89,243,98522,11.47,12.3,786441,47.4,1,0,1,0,4.4,0.2,663,883
KLU,2012-11,10000,0,0.89,230,98403,11.47,12.3,786441,47.4,1,0,1,0,4.4,0.2,697,754
KLU,2012-12,10000,0,0.89,245,98232,11.47,12.3,786441,47.4,1,0,1,0,4.4,0.2,607,751
KLU,2013-01,10000,0,0.79,218,98059,11.56,12.4,841832,47.6,1,0,1,0,4.2,0,734,828
KLU,2013-02,10000,0,0.79,178,97835,11.56,12.4,841832,47.6,1,0,1,0,4.2,0,530,641
KLU,2013-03,10000,0,0.79,191,97624,11.56,12.4,841832,47.6,1,0,1,0,4.2,0,761,891
KLU,2013-04,10000,0,0.79,173,97478,11.56,12.4,841832,47.6,1,0,1,0,4.2,0,833,835
KLU,2013-05,10000,0,0.79,194,97311,11.56,12.4,841832,47.6,1,0,1,0,4.2,0,929,1054
KLU,2013-06,10000,0,0.79,146,97182,11.56,12.4,841832,47.6,1,0,0,1,4.2,0,723,956
KLU,2013-07,10000,0,0.79,165,97056,11.56,12.4,841832,47.6,1,0,1,0,4.3,0.1,862,1013
KLU,2013-08,10000,0,0.79,182,96924,11.56,12.4,841832,47.6,1,0,1,0,4.3,0.1,1005,1038
KLU,2013-09,10000,0,0.79,159,96698,11.56,12.4,841832,47.6,1,0,1,0,4.3,0.1,846,1075
KLU,2013-10,10000,0,0.79,195,96408,11.56,12.4,841832,47.6,1,0,1,0,4.3,0.1,708,868
KLU,2013-11,10000,0,0.79,184,96234,11.56,12.4,841832,47.6,1,0,1,0,4.3,0.1,648,758
KLU,2013-12,10000,0,0.79,180,96039,11.56,12.4,841832,47.6,1,0,0,1,4.3,0.1,721,793
KLU,2014-01,10000,0,0.8,141,95847,11.65,12.48,804007,47.6,1,0,1,0,4,-0.2,739,776
KLU,2014-02,10000,0,0.8,155,95744,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,652,681
KLU,2014-03,10000,0,0.8,184,95545,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,845,922
KLU,2014-04,10000,0,0.8,199,95375,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,909,1025
KLU,2014-05,10000,0,0.8,142,95175,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,968,1128
KLU,2014-06,10000,0,0.8,160,95063,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,850,978
KLU,2014-07,10000,0,0.8,176,95022,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,975,996
KLU,2014-08,10000,0,0.8,180,94893,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,895,872
KLU,2014-09,10000,0,0.8,177,94773,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,753,824
KLU,2014-10,10000,0,0.8,181,94637,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,539,616
KLU,2014-11,10000,0,0.8,166,94448,11.65,12.48,804007,47.6,1,0,0,1,4,-0.2,412,502
